url	status	detail	timestamp	replay_url	capture_url	title
https://www.publico.pt/2018/02/02/p3/noticia/boicote-as-palhinhas-projectos-e-ideias-para-ver-e-copiar-1831572	captured_now	timestamp_parsed_from_record	20260326021252	https://arquivo.pt/save/now/20260326021252/https://www.publico.pt/2018/02/02/p3/noticia/boicote-as-palhinhas-projectos-e-ideias-para-ver-e-copiar-1831572	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/02/02/p3/noticia/boicote-as-palhinhas-projectos-e-ideias-para-ver-e-copiar-1831572	Boicote às palhinhas: projectos e ideias (para ver e copiar) | Ambiente | PÚBLICO
https://www.publico.pt/2018/04/13/fotogaleria/os-vencedores-do-world-press-photo-2018-381833	captured_now	timestamp_parsed_from_record	20260326021255	https://arquivo.pt/save/now/20260326021255/https://www.publico.pt/2018/04/13/fotogaleria/os-vencedores-do-world-press-photo-2018-381833	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/04/13/fotogaleria/os-vencedores-do-world-press-photo-2018-381833	Os vencedores do World Press Photo 2018 | PÚBLICO
https://www.publico.pt/2018/06/15/ecosfera/noticia/mcdonalds-vai-deixar-de-usar-palhinhas-de-plastico-no-reino-unido-1834516	captured_now	timestamp_parsed_from_record	20260326021258	https://arquivo.pt/save/now/20260326021258/https://www.publico.pt/2018/06/15/ecosfera/noticia/mcdonalds-vai-deixar-de-usar-palhinhas-de-plastico-no-reino-unido-1834516	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/06/15/ecosfera/noticia/mcdonalds-vai-deixar-de-usar-palhinhas-de-plastico-no-reino-unido-1834516	McDonald’s vai deixar de usar palhinhas de plástico no Reino Unido | Ambiente | PÚBLICO
https://www.publico.pt/2018/07/09/ecosfera/noticia/starbucks-anuncia-fim-das-palhinhas-de-plastico-ate-2020-1837436	captured_now	timestamp_parsed_from_record	20260326021300	https://arquivo.pt/save/now/20260326021300/https://www.publico.pt/2018/07/09/ecosfera/noticia/starbucks-anuncia-fim-das-palhinhas-de-plastico-ate-2020-1837436	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/07/09/ecosfera/noticia/starbucks-anuncia-fim-das-palhinhas-de-plastico-ate-2020-1837436	Starbucks deixa de usar palhinhas de plástico até 2020 | Ambiente | PÚBLICO
https://www.publico.pt/2018/08/12/mundo/noticia/franca-plastico-reciclado-1840873	captured_now	timestamp_parsed_from_record	20260326021302	https://arquivo.pt/save/now/20260326021302/https://www.publico.pt/2018/08/12/mundo/noticia/franca-plastico-reciclado-1840873	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/08/12/mundo/noticia/franca-plastico-reciclado-1840873	França quer aumentar preço de garrafas de plástico | França | PÚBLICO
https://www.publico.pt/2018/11/02/p3/noticia/lista-compras-livre-plastico-1849634	captured_now	timestamp_parsed_from_record	20260326021305	https://arquivo.pt/save/now/20260326021305/https://www.publico.pt/2018/11/02/p3/noticia/lista-compras-livre-plastico-1849634	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/11/02/p3/noticia/lista-compras-livre-plastico-1849634	E se a tua lista de compras fosse livre de plástico? | Causas | PÚBLICO
https://www.publico.pt/2018/11/14/sociedade/noticia/faltam-dados-consenso-desperdicio-alimentar-preciso-comecar-actuar-ja-1850696	captured_now	timestamp_parsed_from_record	20260326021307	https://arquivo.pt/save/now/20260326021307/https://www.publico.pt/2018/11/14/sociedade/noticia/faltam-dados-consenso-desperdicio-alimentar-preciso-comecar-actuar-ja-1850696	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/11/14/sociedade/noticia/faltam-dados-consenso-desperdicio-alimentar-preciso-comecar-actuar-ja-1850696	"Como medir o desperdício alimentar? Ainda não há uma fórmula mas há que ""actuar já” | Alimentação | PÚBLICO"
https://www.publico.pt/2018/11/16/sociedade/noticia/galinha-vai-ministerio-lembrar-podemos-reciclar-lixo-organico-1851247	captured_now	timestamp_parsed_from_record	20260326021309	https://arquivo.pt/save/now/20260326021309/https://www.publico.pt/2018/11/16/sociedade/noticia/galinha-vai-ministerio-lembrar-podemos-reciclar-lixo-organico-1851247	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/11/16/sociedade/noticia/galinha-vai-ministerio-lembrar-podemos-reciclar-lixo-organico-1851247	Esta galinha vai ao ministério lembrar como podemos reciclar mais lixo orgânico | Ambiente | PÚBLICO
https://www.publico.pt/2018/12/11/p3/video/wasted-waste-um-documentario-sobre-o-desperdicio-que-e-o-lixo-20181210-105257	captured_now	timestamp_parsed_from_record	20260326021312	https://arquivo.pt/save/now/20260326021312/https://www.publico.pt/2018/12/11/p3/video/wasted-waste-um-documentario-sobre-o-desperdicio-que-e-o-lixo-20181210-105257	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/12/11/p3/video/wasted-waste-um-documentario-sobre-o-desperdicio-que-e-o-lixo-20181210-105257	“Wasted Waste”, um documentário sobre o desperdício que é o lixo | Vídeo | PÚBLICO
https://www.publico.pt/2018/12/22/fugas/noticia/brasil-dizse-sim-mandioca-1855017	captured_now	timestamp_parsed_from_record	20260326021315	https://arquivo.pt/save/now/20260326021315/https://www.publico.pt/2018/12/22/fugas/noticia/brasil-dizse-sim-mandioca-1855017	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2018/12/22/fugas/noticia/brasil-dizse-sim-mandioca-1855017	No Brasil diz-se sim à mandioca | Gastronomia | PÚBLICO
https://www.publico.pt/2019/02/03/p3/noticia/plastico-nunca-mais-agora-ha-palhinhas-de-massa-e-sao-portuguesas-1860304	captured_now	timestamp_parsed_from_record	20260326021317	https://arquivo.pt/save/now/20260326021317/https://www.publico.pt/2019/02/03/p3/noticia/plastico-nunca-mais-agora-ha-palhinhas-de-massa-e-sao-portuguesas-1860304	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/02/03/p3/noticia/plastico-nunca-mais-agora-ha-palhinhas-de-massa-e-sao-portuguesas-1860304	Plástico? Nunca mais. Agora, há palhinhas de massa (e são portuguesas) | Plástico | PÚBLICO
https://www.publico.pt/2019/02/04/p3/noticia/saber-ler-a-data-de-validade-ajuda-a-combater-o-desperdicio-alimentar-1860587	captured_now	timestamp_parsed_from_record	20260326021319	https://arquivo.pt/save/now/20260326021319/https://www.publico.pt/2019/02/04/p3/noticia/saber-ler-a-data-de-validade-ajuda-a-combater-o-desperdicio-alimentar-1860587	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/02/04/p3/noticia/saber-ler-a-data-de-validade-ajuda-a-combater-o-desperdicio-alimentar-1860587	Saber ler a data de validade ajuda a combater o desperdício alimentar | Campanha | PÚBLICO
https://www.publico.pt/2019/02/06/p3/noticia/repetir-comida-1860832	captured_now	timestamp_parsed_from_record	20260326021321	https://arquivo.pt/save/now/20260326021321/https://www.publico.pt/2019/02/06/p3/noticia/repetir-comida-1860832	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/02/06/p3/noticia/repetir-comida-1860832	“Posso repetir a comida?” | Megafone | PÚBLICO
